BLACK
850.00,813.00,725.00
WHITE
571.00,533.00,335.00

198.33,71.04,68.65,MY_RED,2
198.33,71.04,69.31,MY_RED,2
198.33,71.04,68.65,MY_RED,2
198.33,71.04,69.31,MY_RED,2
198.33,71.04,68.65,MY_RED,2
201.08,74.68,74.54,MY_RED,2
201.08,74.68,74.54,MY_RED,2
201.08,74.68,74.54,MY_RED,2
201.08,73.77,74.54,MY_RED,2
201.08,74.68,75.19,MY_RED,2
206.56,79.23,68.65,MY_RED,2
206.56,79.23,68.65,MY_RED,2
206.56,79.23,68.65,MY_RED,2
206.56,79.23,68.65,MY_RED,2
206.56,79.23,68.65,MY_RED,2
212.04,81.96,77.15,MY_RED,2
212.04,81.96,77.15,MY_RED,2
212.04,81.96,77.15,MY_RED,2
212.04,81.05,76.50,MY_RED,2
211.13,81.96,77.15,MY_RED,2
227.58,178.50,213.81,MY_PINK,2
227.58,178.50,213.81,MY_PINK,2
228.49,179.41,219.69,MY_PINK,2
230.32,179.41,219.69,MY_PINK,2
228.49,179.41,219.04,MY_PINK,2
235.81,182.14,198.77,MY_PINK,2
235.81,182.14,198.77,MY_PINK,2
234.89,182.14,198.77,MY_PINK,2
234.89,182.14,198.77,MY_PINK,2
235.81,182.14,198.77,MY_PINK,2
77.69,147.54,158.23,MY_GREEN,2
77.69,147.54,157.58,MY_GREEN,2
77.69,147.54,158.23,MY_GREEN,2
77.69,147.54,156.92,MY_GREEN,2
78.60,147.54,156.27,MY_GREEN,2
90.48,154.82,166.08,MY_GREEN,2
90.48,154.82,166.08,MY_GREEN,2
90.48,154.82,166.08,MY_GREEN,2
90.48,154.82,166.08,MY_GREEN,2
89.57,154.82,165.42,MY_GREEN,2
99.62,161.20,163.46,MY_GREEN,2
99.62,161.20,162.81,MY_GREEN,2
98.71,161.20,162.81,MY_GREEN,2
98.71,160.29,162.81,MY_GREEN,2
98.71,160.29,162.81,MY_GREEN,2
92.31,156.64,165.42,MY_GREEN,2
92.31,156.64,165.42,MY_GREEN,2
92.31,156.64,165.42,MY_GREEN,2
92.31,156.64,165.42,MY_GREEN,2
92.31,156.64,165.42,MY_GREEN,2
75.86,140.25,222.96,MY_BLUE,2
74.03,139.34,222.31,MY_BLUE,2
75.86,140.25,222.31,MY_BLUE,2
75.86,140.25,222.31,MY_BLUE,2
75.86,140.25,222.31,MY_BLUE,2
96.88,153.00,215.77,MY_BLUE,2
98.71,153.91,215.77,MY_BLUE,2
98.71,153.00,215.77,MY_BLUE,2
94.14,149.36,218.38,MY_BLUE,2
91.40,149.36,218.38,MY_BLUE,2
212.04,108.37,75.19,MY_ORANGE,2
212.04,108.37,75.19,MY_ORANGE,2
212.04,107.46,75.19,MY_ORANGE,2
212.04,107.46,75.19,MY_ORANGE,2
210.22,107.46,73.88,MY_ORANGE,2
214.78,109.29,79.77,MY_ORANGE,2
215.70,110.20,79.77,MY_ORANGE,2
215.70,110.20,80.42,MY_ORANGE,2
215.70,110.20,80.42,MY_ORANGE,2
215.70,110.20,79.77,MY_ORANGE,2
239.46,244.07,240.62,MY_WHITE,2
239.46,244.07,240.62,MY_WHITE,2
240.38,244.07,239.96,MY_WHITE,2
237.63,243.16,239.96,MY_WHITE,2
237.63,243.16,239.96,MY_WHITE,2
229.41,239.52,247.15,MY_WHITE,2
229.41,239.52,247.15,MY_WHITE,2
228.49,238.61,247.15,MY_WHITE,2
229.41,239.52,247.15,MY_WHITE,2
228.49,239.52,246.50,MY_WHITE,2
